rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,date,year-month,genres
30,spotify:track:4q7y1JFDBJSBSLqXVgcI51,"Future, Metro Boomin",Runnin Outta Time,Wilburn Holding Co./Boominati/Epic/Republic,30,-1,1,2852590,2024-03-22,2024-03,['Hip Hop']
4,spotify:track:2tudvzsrR56uom6smgOcSf,"Future, Metro Boomin, Kendrick Lamar",Like That,Wilburn Holding Co./Boominati/Epic/Republic,4,-1,1,7214071,2024-03-22,2024-03,['Hip Hop']
176,spotify:track:2h67plFUgWkhH1uFL4LDO9,Hozier,Fare Well,Rubyworks / Universal-Island Records Ltd.,176,-1,1,1380896,2024-03-22,2024-03,['Folk']
188,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,CYRIL,Stumblin' In,Spinnin' Records,188,-1,1,1353426,2024-03-22,2024-03,['Electronic']
110,spotify:track:5j0YSeIXeBWxvDFQkxXfeM,Hozier,Empire Now,Rubyworks / Universal-Island Records Ltd.,110,-1,1,1671735,2024-03-22,2024-03,['Folk']
145,spotify:track:30TcFxtFyju8isK6Hjo9KY,"Future, Metro Boomin",Where My Twin @ - Bonus,Wilburn Holding Co./Boominati/Epic/Republic,145,-1,1,1502956,2024-03-22,2024-03,['Hip Hop']
160,spotify:track:1aKvZDoLGkNMxoRYgkckZG,ILLIT,Magnetic,BELIFT LAB,160,-1,1,1321995,2024-03-25,2024-03,['Asian Music']
194,spotify:track:0QRhtV1MwywpkLTvCdMaWq,G-Eazy,Lady Killers II,G-EAZY,194,-1,1,1230764,2024-03-26,2024-03,"['Pop', 'Hip Hop']"
195,spotify:track:7yNf9YjeO5JXUE3JEBgnYc,Dominic Fike,Babydoll,Columbia,195,-1,1,1227584,2024-03-26,2024-03,"['Alternative/Indie', 'Chill', 'Pop']"
198,spotify:track:5uQ7de4EWjb3rkcFxyEOpu,Mark Ambor,Belong Together,"Hundred Days Records, LLC",198,-1,1,1220138,2024-03-26,2024-03,"['Folk', 'Pop']"
194,spotify:track:19kHhX6f6EfLU7rcO3RqjO,Jungle,Back On 74,Caiola Records,194,-1,1,1246775,2024-03-27,2024-03,"['R&B/Soul', 'Electronic']"
195,spotify:track:6EIMUjQ7Q8Zr2VtIUik4He,Henry Moodie,drunk text,Robots & Humans/Columbia,195,-1,1,1239366,2024-03-28,2024-03,"['Electronic', 'Pop']"
70,spotify:track:5v7Cm2PyrlJ1NIbVOvNcF5,Beyoncé,DESERT EAGLE,Parkwood Entertainment/Columbia,70,-1,1,2072639,2024-03-29,2024-03,"['R&B/Soul', 'Electronic', 'Country', 'Pop']"
68,spotify:track:4a6fLRXmH4R4dMu9c1MzE6,Beyoncé,OH LOUISIANA,Parkwood Entertainment/Columbia,68,-1,1,2078158,2024-03-29,2024-03,"['Pop', 'Country']"
64,spotify:track:3NtCIBBz5pEAVGeHL4h5mS,"Beyoncé, Dolly Parton",TYRANT,Parkwood Entertainment/Columbia,64,-1,1,2131659,2024-03-29,2024-03,"['Pop', 'Country']"
56,spotify:track:0TsCBkrq3owPs06HP5Q9Z4,Beyoncé,RIIVERDANCE,Parkwood Entertainment/Columbia,56,-1,1,2270362,2024-03-29,2024-03,"['R&B/Soul', 'Country', 'Pop', 'Folk']"
81,spotify:track:7CA0mEKqEZ0WFAIlTS4uEl,"Beyoncé, Shaboozey",SWEET ★ HONEY ★ BUCKIIN',Parkwood Entertainment/Columbia,81,-1,1,1922150,2024-03-29,2024-03,"['Pop', 'Country']"
77,spotify:track:2g042sh2sg0fmOrr1lApqi,Beyoncé,II HANDS II HEAVEN,Parkwood Entertainment/Columbia,77,-1,1,1962373,2024-03-29,2024-03,"['R&B/Soul', 'Electronic', 'Country', 'Pop']"
50,spotify:track:3tmrwNhOKNDMUVg1Z924Aq,Beyoncé,FLAMENCO,Parkwood Entertainment/Columbia,50,-1,1,2340940,2024-03-29,2024-03,"['Pop', 'Country']"
20,spotify:track:27a8HLPwti6tmgQ6FR8aVI,Beyoncé,DAUGHTER,Parkwood Entertainment/Columbia,20,-1,1,3411415,2024-03-29,2024-03,"['R&B/Soul', 'Pop', 'Country']"
19,spotify:track:5UcUppRaEIBMIHXiUFl7LI,"Beyoncé, Linda Martell, Shaboozey",SPAGHETTII,Parkwood Entertainment/Columbia,19,-1,1,3434566,2024-03-29,2024-03,"['Pop', 'Country']"
17,spotify:track:6Y4rniIxibegzsg8cdWAWV,Beyoncé,BODYGUARD,Parkwood Entertainment/Columbia,17,-1,1,3785687,2024-03-29,2024-03,"['Rock', 'R&B/Soul', 'Pop', 'Country']"
16,spotify:track:3LJeR75SmszOUSvE1qNZDF,"Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts",BLACKBIIRD,Parkwood Entertainment/Columbia,16,-1,1,3942307,2024-03-29,2024-03,"['Pop', 'Country']"
14,spotify:track:6ocGUvvzNkvf4hAV9VFb4P,Beyoncé,AMERIICAN REQUIEM,Parkwood Entertainment/Columbia,14,-1,1,4255012,2024-03-29,2024-03,"['Pop', 'Country']"
8,spotify:track:1VxEaXbIq3xAvqh80xP67w,Beyoncé,JOLENE,Parkwood Entertainment/Columbia,8,-1,1,5075802,2024-03-29,2024-03,"['R&B/Soul', 'Pop', 'Country']"
7,spotify:track:6zuPQl2RVqQ4y5nAH61CFC,"Beyoncé, Miley Cyrus",II MOST WANTED,Parkwood Entertainment/Columbia,7,-1,1,5328563,2024-03-29,2024-03,"['R&B/Soul', 'Pop', 'Country']"
22,spotify:track:2UDARQiksl207HcSduDpov,"Beyoncé, Post Malone",LEVII'S JEANS,Parkwood Entertainment/Columbia,22,-1,1,3375681,2024-03-29,2024-03,"['Pop', 'Country']"
43,spotify:track:51D9PHMiMxuRGtGz61F4QN,"Beyoncé, Willie Jones",JUST FOR FUN,Parkwood Entertainment/Columbia,43,-1,1,2537641,2024-03-29,2024-03,"['Pop', 'Country']"
39,spotify:track:11sirgYaEutV40tkvgpHN6,"j-hope, Gaeko, YOON MIRAE",NEURON (with Gaeko & YOON MIRAE),BIGHIT MUSIC,39,-1,1,2559464,2024-03-29,2024-03,['Asian Music']
35,spotify:track:3evCfqmaP5ZFbWMeFI0E21,Beyoncé,ALLIIGATOR TEARS,Parkwood Entertainment/Columbia,35,-1,1,2700375,2024-03-29,2024-03,"['R&B/Soul', 'Pop', 'Country']"
33,spotify:track:0K9tfzrxJyCQIf7oAlPwaK,Beyoncé,YA YA,Parkwood Entertainment/Columbia,33,-1,1,2876380,2024-03-29,2024-03,"['R&B/Soul', 'Country', 'Pop', 'Rock']"
31,spotify:track:7EG3kXbKmNC1OismTn6ZG5,Beyoncé,MY ROSE,Parkwood Entertainment/Columbia,31,-1,1,2908701,2024-03-29,2024-03,"['R&B/Soul', 'Pop', 'Country']"
29,spotify:track:76OC0zMt7wqgys9BpPfLag,"Beyoncé, Willie Nelson",SMOKE HOUR ★ WILLIE NELSON,Parkwood Entertainment/Columbia,29,-1,1,3011533,2024-03-29,2024-03,"['Pop', 'Country']"
25,spotify:track:3koE8h6ORJ28j0xEPO4n6K,"Beyoncé, Rumi Carter",PROTECTOR,Parkwood Entertainment/Columbia,25,-1,1,3229301,2024-03-29,2024-03,"['Pop', 'Country']"
119,spotify:track:5S8w0v3kqKckV8tyAZSkKO,Beyoncé,AMEN,Parkwood Entertainment/Columbia,119,-1,1,1553755,2024-03-29,2024-03,"['R&B/Soul', 'Pop', 'Country']"
127,spotify:track:0QoaFLmBJyuVuzOIGy6iCS,"The Academy: Segunda Misión, Sech, Justin Quiles, Lenny Tavárez, Dalex, Dímelo Flow, Myke Towers",LA RANGER (feat. Myke Towers),WEA Latina,127,-1,1,1509766,2024-03-29,2024-03,"['Latin Music', 'Hip Hop']"
192,spotify:track:3QJsSWa0Xo8MfaRn1gr4Be,Isabel LaRosa,favorite,Slumbo Labs/RCA Records,192,-1,1,1118276,2024-03-31,2024-03,"['Alternative/Indie', 'Pop']"
69,spotify:track:1njlnn8ZKHI77Pe9szIONR,BABYMONSTER,SHEESH,YG Entertainment,69,-1,1,1769138,2024-04-01,2024-04,"['Asian Music', 'Hip Hop']"
199,spotify:track:4wS0TnQzVkY9ML1BPKpOk1,"Tiago PZK, Ke Personajes",Piel,WEA Latina,199,-1,1,1180651,2024-04-01,2024-04,['Pop']
138,spotify:track:3aAnwyBJY9OLNLqSgd4fZU,TOMORROW X TOGETHER,Deja Vu,Republic Records - TXT,138,-1,1,1345390,2024-04-01,2024-04,"['Asian Music', 'Electronic']"
10,spotify:track:2DbV9TSdeGr5FobCFDRzvq,"Bizarrap, Natanael Cano","Natanael Cano: Bzrp Music Sessions, Vol. 59",DALE PLAY Records,10,-1,1,4574307,2024-04-04,2024-04,['Latin Music']
32,spotify:track:61OsemtnuPJ5R0LMEkw60S,"Bizarrap, Natanael Cano",Entre las de 20,DALE PLAY Records,32,-1,1,2627149,2024-04-04,2024-04,['Latin Music']
109,spotify:track:3h76tbaYIamSeJL81X7ZwI,Benson Boone,Cry,"Night Street Records, Inc./Warner Records Inc.",109,-1,1,1616183,2024-04-05,2024-04,['Pop']
110,spotify:track:7JRwdwgeTrYkJvwmecrPSW,J. Cole,3001,"Cole World, Inc. under exclusive license to Interscope Records",110,-1,1,1595930,2024-04-05,2024-04,['Hip Hop']
123,spotify:track:4E2fOeF5A6onC10OtnjXJa,J. Cole,Trae The Truth in Ibiza,"Cole World, Inc. under exclusive license to Interscope Records",123,-1,1,1555662,2024-04-05,2024-04,['Hip Hop']
198,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,Parlophone UK,198,-1,1,1302175,2024-04-05,2024-04,['Electronic']
160,spotify:track:4o120XeV8els1S5bu7mzBX,Imagine Dragons,Eyes Closed,KIDinaKORNER/Interscope Records,160,-1,1,1410573,2024-04-05,2024-04,"['Alternative/Indie', 'Rock', 'Pop']"
32,spotify:track:5RMTsrJkrtumtiIZjy7dL6,"J. Cole, Bas, Central Cee",H.Y.B. (feat. Bas & Central Cee),"Cole World, Inc. under exclusive license to Interscope Records",32,-1,1,2764036,2024-04-05,2024-04,['Hip Hop']
41,spotify:track:2cH8wHImerFokgmhjyhCTU,J. Cole,Huntin’ Wabbitz,"Cole World, Inc. under exclusive license to Interscope Records",41,-1,1,2527032,2024-04-05,2024-04,['Hip Hop']
18,spotify:track:1yfKakY4rvI17lk20ekuRA,J. Cole,Crocodile Tearz,"Cole World, Inc. under exclusive license to Interscope Records",18,-1,1,3535645,2024-04-05,2024-04,['Hip Hop']
23,spotify:track:2w5BtuWXISpB6NM4xPoeiR,"J. Cole, Ari Lennox, Young Dro, Gucci Mane","Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)","Cole World, Inc. under exclusive license to Interscope Records",23,-1,1,3125715,2024-04-05,2024-04,['Hip Hop']
87,spotify:track:0NXRZaUn11do0EzDFlXkbj,"J. Cole, Daylyt, Ab-Soul",Pi (feat. Daylyt & Ab-Soul),"Cole World, Inc. under exclusive license to Interscope Records",87,-1,1,1810926,2024-04-05,2024-04,['Hip Hop']
56,spotify:track:7aQ1tSYr518KwnE4SVSQbT,Bryson Tiller,Whatever She Wants [BONUS],TrapSoul/RCA Records,31,56,47,2155876,2024-04-05,2024-04,"['R&B/Soul', 'Hip Hop']"
63,spotify:track:6XkIQqAsFjk1XfD4L7G6qR,J. Cole,Fever,"Cole World, Inc. under exclusive license to Interscope Records",63,-1,1,2057464,2024-04-05,2024-04,['Hip Hop']
66,spotify:track:1tTKy8pW1dMaXJm7bYrSzA,J. Cole,Stickz N Stonez,"Cole World, Inc. under exclusive license to Interscope Records",66,-1,1,2021910,2024-04-05,2024-04,['Hip Hop']
196,spotify:track:1C84d9abZVKWHT2YYpoean,"Luis R Conriquez, Neton Vega",Si No Quieres No,Kartel Music,196,-1,1,1231287,2024-04-06,2024-04,['Latin Music']
198,spotify:track:3SAga35lAPYdjj3qyfEsCF,d4vd,Feel It - From The Original Series “Invincible”,Darkroom/Interscope Records,198,-1,1,1086561,2024-04-07,2024-04,['Alternative/Indie']
192,spotify:track:3FB06ULqN0WNUSQ3UaMZnF,NATTAN,Amor Na Praia,Feeling,192,-1,1,1101237,2024-04-07,2024-04,['Latin Music']
186,spotify:track:6XpEm7VJ7TZxZTawH8BCSW,"Tyla, Gunna, Skillibeng",Jump,FAX Records/Epic,186,-1,1,1207369,2024-04-08,2024-04,['Pop']
157,spotify:track:3lMzT16MjAKKXF7pSZn13B,Lay Bankz,Tell Ur Girlfriend,"Artist Partner Group, Inc.",157,-1,1,1309154,2024-04-09,2024-04,"['Electronic', 'Pop', 'Hip Hop']"
197,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",Chappell Roan PS/ Island,197,-1,1,1199301,2024-04-09,2024-04,"['Rock', 'Pop']"
196,spotify:track:43PiEypaceH339CSNiggyj,"iZaak, JHAYCO, Anuel AA",BBY BOO - REMIX,WEA Latina,196,-1,1,1174977,2024-04-10,2024-04,['Pop']
188,spotify:track:48lxT5qJF0yYyf2z4wB4xW,"Jaxomy, Agatino Romero, Raffaella Carrà",Pedro,Columbia/B1 Recordings/Ultra Records,188,-1,1,1200604,2024-04-10,2024-04,['Electronic']
153,spotify:track:6c0rii1TOf2fvq3hhqqExW,"Future, Metro Boomin",Nights Like This,Wilburn Holding Co./Boominati/Epic/Republic,153,-1,1,1435502,2024-04-12,2024-04,['Hip Hop']
140,spotify:track:0cGn4vxyoBftN61XUv2aQk,"Future, Metro Boomin, A$AP Rocky",Show of Hands,Wilburn Holding Co./Boominati/Epic/Republic,140,-1,1,1482542,2024-04-12,2024-04,['Hip Hop']
19,spotify:track:7sVbKoBdhXtYCEOO6qC1SN,"Future, Metro Boomin, The Weeknd",We Still Don't Trust You,Wilburn Holding Co./Boominati/Epic/Republic,19,-1,1,3460945,2024-04-12,2024-04,['Hip Hop']
11,spotify:track:59xD5osEFsaNt5PXfIKUnX,Dua Lipa,Illusion,Urban,11,-1,1,3966008,2024-04-12,2024-04,"['Electronic', 'Pop']"
16,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,16,-1,1,3670164,2024-04-12,2024-04,"['Electronic', 'Pop']"
190,spotify:track:5sOsYuB0SfyKzAeW3BXHjq,"Future, Metro Boomin",Amazing (Interlude),Wilburn Holding Co./Boominati/Epic/Republic,190,-1,1,1301920,2024-04-12,2024-04,['Hip Hop']
165,spotify:track:6J9ULUfgdVZfWnofbtLkfh,"Future, Metro Boomin, Lil Baby",All My Life,Wilburn Holding Co./Boominati/Epic/Republic,165,-1,1,1386101,2024-04-12,2024-04,['Hip Hop']
176,spotify:track:7nQXU7lu0RhVOSmsa3teKj,"Future, Metro Boomin",Nobody Knows My Struggle,Wilburn Holding Co./Boominati/Epic/Republic,176,-1,1,1342199,2024-04-12,2024-04,['Hip Hop']
180,spotify:track:2FQrifJ1N335Ljm3TjTVVf,Shaboozey,A Bar Song (Tipsy),American Dogwood / EMPIRE,180,-1,1,1334522,2024-04-12,2024-04,"['Hip Hop', 'Country']"
44,spotify:track:0SdpzQRdK8BdSV57rn6AZZ,"Future, Metro Boomin",Drink N Dance,Wilburn Holding Co./Boominati/Epic/Republic,44,-1,1,2255276,2024-04-12,2024-04,['Hip Hop']
50,spotify:track:2BOpFmZQ89Rjm2wvmud1MU,"Future, Metro Boomin",Out Of My Hands,Wilburn Holding Co./Boominati/Epic/Republic,50,-1,1,2158092,2024-04-12,2024-04,['Hip Hop']
57,spotify:track:7ovB5FvDwq1g7AG9ICYaNY,Ken Carson,overseas,Opium/Interscope Records,57,-1,1,2028153,2024-04-12,2024-04,"['Electronic', 'Hip Hop']"
64,spotify:track:4Dx4e0X5dR6TW85dtFU42x,"Future, Metro Boomin, J. Cole",Red Leather,Wilburn Holding Co./Boominati/Epic/Republic,64,-1,1,1935871,2024-04-12,2024-04,['Hip Hop']
100,spotify:track:5pF8pF6U8ZDGTQmTY71hYn,"Future, Metro Boomin",This Sunday,Wilburn Holding Co./Boominati/Epic/Republic,100,-1,1,1664384,2024-04-12,2024-04,['Hip Hop']
112,spotify:track:6Gf8Op8esgwchp44p1tIDp,"Future, Metro Boomin, Brownstone",Luv Bad Bitches,Wilburn Holding Co./Boominati/Epic/Republic,112,-1,1,1581502,2024-04-12,2024-04,['Hip Hop']
113,spotify:track:0lOQaZwX9AkAiSvObh4G70,"Future, Metro Boomin, The Weeknd",All to Myself,Wilburn Holding Co./Boominati/Epic/Republic,113,-1,1,1570330,2024-04-12,2024-04,['Hip Hop']
72,spotify:track:4k8XSN1nCJ0rMf4OKF3zEz,"Future, Metro Boomin",Jealous,Wilburn Holding Co./Boominati/Epic/Republic,72,-1,1,1899837,2024-04-12,2024-04,['Hip Hop']
191,spotify:track:0jcw8cJf3TNMZN0BXlueML,"Bakar, Summer Walker",Hell N Back (feat. Summer Walker),Black Butter,191,-1,1,1097024,2024-04-14,2024-04,"['Rock', 'Alternative/Indie', 'Pop']"
125,spotify:track:3GD6eImRvT0zgr8cQnokUq,"Bhavi, Seven Kayne, Milo j, Tiago PZK, KHEA, Neo Pistea","BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix",GMR,125,-1,1,1448161,2024-04-17,2024-04,['Latin Music']
119,spotify:track:7s4emXHJwAuo5VvGBXmnBL,"Young Miko, Feid",offline,Wave Music Group,119,-1,1,1465786,2024-04-17,2024-04,"['Latin Music', 'Hip Hop']"
198,spotify:track:2jPCbFrFlyGbKgblxub8Lm,The Outfield,Your Love,Columbia/Legacy,198,-1,1,1195812,2024-04-17,2024-04,"['Rock', 'Pop']"
1,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),Taylor Swift,1,-1,1,25204472,2024-04-19,2024-04,['Pop']
22,spotify:track:7ogK4lJDVDMU6A6vYR5rvD,Taylor Swift,thanK you aIMee,Taylor Swift,22,-1,1,6649752,2024-04-19,2024-04,"['Folk', 'Pop']"
21,spotify:track:1kcwpPDQnqEqmezzXdJTCP,Taylor Swift,imgonnagetyouback,Taylor Swift,21,-1,1,6755030,2024-04-19,2024-04,['Pop']
20,spotify:track:62E2nR0od0M5HYxuYLaDz7,Taylor Swift,The Black Dog,Taylor Swift,20,-1,1,7011116,2024-04-19,2024-04,['Pop']
12,spotify:track:6RSG1dKPV5gEvILwJb4QtS,Taylor Swift,loml,Taylor Swift,12,-1,1,12080644,2024-04-19,2024-04,['Pop']
11,spotify:track:0W0iAC1VGlB82PI6elxFYf,Taylor Swift,Guilty as Sin?,Taylor Swift,11,-1,1,12651611,2024-04-19,2024-04,['Pop']
9,spotify:track:36t6frENUtCYKuZus6aYDO,Taylor Swift,Who’s Afraid of Little Old Me?,Taylor Swift,9,-1,1,12966995,2024-04-19,2024-04,['Pop']
8,spotify:track:4q5YezDOIPcoLr8R81x9qy,Taylor Swift,I Can Do It With a Broken Heart,Taylor Swift,8,-1,1,13650325,2024-04-19,2024-04,['Pop']
6,spotify:track:5og4Qzt92jJzVDkOtSEilb,Taylor Swift,But Daddy I Love Him,Taylor Swift,6,-1,1,15542560,2024-04-19,2024-04,['Pop']
5,spotify:track:05msZuGKP3OCUGQnvLBOf4,Taylor Swift,My Boy Only Breaks His Favorite Toys,Taylor Swift,5,-1,1,17101904,2024-04-19,2024-04,['Pop']
4,spotify:track:0mWVScJbxO3tbXuiZOxYZE,Taylor Swift,"So Long, London",Taylor Swift,4,-1,1,17176465,2024-04-19,2024-04,['Pop']
3,spotify:track:2F3N9tdombb64aW6VtZOdo,Taylor Swift,Down Bad,Taylor Swift,3,-1,1,17431926,2024-04-19,2024-04,['Pop']
2,spotify:track:3NMrVbIVWT3fPXBj0rNDKG,Taylor Swift,The Tortured Poets Department,Taylor Swift,2,-1,1,19089937,2024-04-19,2024-04,['Pop']
26,spotify:track:4EF6IyONolQy0bIQXm2EmX,Taylor Swift,The Albatross,Taylor Swift,26,-1,1,6152594,2024-04-19,2024-04,"['Folk', 'Pop']"
42,spotify:track:2CnjDMdpRjlWv04Xk3s6MW,Taylor Swift,Robin,Taylor Swift,42,-1,1,3849453,2024-04-19,2024-04,"['Folk', 'Pop']"
39,spotify:track:2913xXOVAIDAqxzV2g4VcU,Taylor Swift,The Bolter,Taylor Swift,39,-1,1,4254088,2024-04-19,2024-04,['Pop']
35,spotify:track:0g4fMVo4JjwnIpTfFfLdxS,Taylor Swift,Cassandra,Taylor Swift,35,-1,1,4674074,2024-04-19,2024-04,"['Folk', 'Pop']"
33,spotify:track:1Zai5UJ2di3qEuR2HeT2s8,Taylor Swift,I Look in People's Windows,Taylor Swift,33,-1,1,5077082,2024-04-19,2024-04,"['Folk', 'Pop']"
32,spotify:track:18WFFUIsewmA8g31KAeo3e,Taylor Swift,The Prophecy,Taylor Swift,32,-1,1,5154617,2024-04-19,2024-04,"['Folk', 'Pop']"
31,spotify:track:3hlGuz3loYoLfI3bpwieWq,Taylor Swift,I Hate It Here,Taylor Swift,31,-1,1,5387443,2024-04-19,2024-04,['Pop']
29,spotify:track:2AS8i1xuWmeWGBBwI69vfn,Taylor Swift,How Did It End?,Taylor Swift,29,-1,1,5768821,2024-04-19,2024-04,"['Folk', 'Pop']"
28,spotify:track:1m7Fep6Dm8SG58ns8NLZhm,Taylor Swift,Chloe or Sam or Sophia or Marcus,Taylor Swift,28,-1,1,5856927,2024-04-19,2024-04,"['Asian Music', 'Pop']"
25,spotify:track:1GP8VW5Wk2w2obkWjGCGXd,Taylor Swift,So High School,Taylor Swift,25,-1,1,6247408,2024-04-19,2024-04,"['Rock', 'Pop']"
183,spotify:track:1cIS13bqNfZcTs8LSK8r0a,Felipe e Rodrigo,Gosta De Rua - Ao Vivo,Virgin Music Label And Artist Services (S&D),183,-1,1,1415931,2024-04-19,2024-04,['Latin Music']
22,spotify:track:3eh51r6rFWAlGQRlHx9QnQ,Drake,Push Ups,OVO/Republic,22,51,2,5635551,2024-04-20,2024-04,"['Electronic', 'Hip Hop']"
151,spotify:track:5oYVxFt2k4SkVp6wzVsFWN,"Sevdaliza, Villano Antillano, Tokischa","Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",Twisted Elegance,151,-1,1,1406136,2024-04-22,2024-04,['Latin Music']
198,spotify:track:1d02igesB9DREknAVXRiBd,Reynmen,Renklensin,Houze Istanbul,198,-1,1,1262744,2024-04-23,2024-04,"['Alternative/Indie', 'Pop']"
198,spotify:track:0YThXX1dqUpYBLyJNAsF9N,Yeat,If We Being Rëal,Field Trip Recordings/Capitol Records,198,-1,1,1275093,2024-04-24,2024-04,['Hip Hop']
70,spotify:track:75qepWUT3FEyPyXQMMMVZm,"Rels B, Junior H",Un Desperdicio,DALE PLAY Records / Flakk Team,70,-1,1,2121538,2024-04-26,2024-04,['Pop']
54,spotify:track:16f4ZN6XOfrIO8fJkm28HM,"AYLIVA, Apache 207",Wunder,Whiteheart Records/WM Germany,54,-1,1,2348210,2024-04-26,2024-04,['Hip Hop']
93,spotify:track:1O1VvCshhDw3XIOOcfLziL,"Rels B, Lia Kali",La Vida Sin Ti,DALE PLAY Records / Flakk Team,93,-1,1,1893821,2024-04-26,2024-04,['Pop']
12,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"Myke Towers, Bad Bunny",ADIVINO,WEA Latina,12,-1,1,5074498,2024-04-26,2024-04,['Pop']
157,spotify:track:1SS0WlKhJewviwEDZ6dWj0,"ZICO, JENNIE",SPOT!,KOZ Entertainment,157,-1,1,1498283,2024-04-26,2024-04,['Asian Music']
189,spotify:track:62aSL7D64td5wr09L6iFiV,Twenty One Pilots,Backslide,Fueled By Ramen,189,-1,1,1372027,2024-04-26,2024-04,"['Alternative/Indie', 'Pop']"
178,spotify:track:3QpDKVHmf9RDQkJbAUNWzI,Gustavo Moura & Rafael,Digitando,Astro Produções,178,-1,1,1429366,2024-04-26,2024-04,['Hip Hop']
122,spotify:track:0163eXbLwh5dFhKa73n9wG,"Belinda, Natanael Cano",300 Noches,WM Mexico,122,-1,1,1670023,2024-04-26,2024-04,['Pop']
108,spotify:track:7fzHQizxTqy8wTXwlrgPQQ,Tommy Richman,MILLION DOLLAR BABY,PULSE Records,108,-1,1,1792101,2024-04-26,2024-04,"['R&B/Soul', 'Hip Hop']"
149,spotify:track:0WiJIa3V9GdcJfcy1FhLjp,Zé Neto & Cristiano,Deu Moral - Ao Vivo,Som Livre,149,-1,1,1484879,2024-04-27,2024-04,['Latin Music']
189,spotify:track:3Sz8P5ZFLARe2oJeb0qsyb,Tommy Richman,MILLION DOLLAR BABY (VHS),PULSE Records,189,-1,1,1279061,2024-04-29,2024-04,"['R&B/Soul', 'Hip Hop']"
191,spotify:track:3FAclTFfvUuQYnEsptbK8w,Amy Winehouse,Back To Black,Universal-Island Records Ltd.,191,-1,1,1268578,2024-04-29,2024-04,"['R&B/Soul', 'Electronic', 'Jazz']"
73,spotify:track:77DRzu7ERs0TX3roZcre7Q,Kendrick Lamar,euphoria,"Kendrick Lamar, under exclusive license to Interscope Records",73,-1,1,1965888,2024-04-30,2024-04,['Hip Hop']
196,spotify:track:2UE9XGbAzicJIyo4bB6sqM,SEVENTEEN,MAESTRO,PLEDIS Entertainment,196,-1,1,1316549,2024-04-30,2024-04,"['Asian Music', 'Classical']"
188,spotify:track:7fPyCCiXVwbzPQ1MtoUChl,Daya,Hide Away,Artbeatz - Daya,188,-1,1,1281747,2024-05-01,2024-05,"['Electronic', 'Pop']"
181,spotify:track:2MjXWroB9wlTG2kqv3avfS,Sexyy Red,Get It Sexyy,Open Shift/gamma.,181,-1,1,1363161,2024-05-02,2024-05,"['Electronic', 'Hip Hop']"
183,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,Billy Joel,Uptown Girl,Columbia,183,-1,1,1359446,2024-05-02,2024-05,"['Rock', 'Pop']"
155,spotify:track:4HlFJV71xXKIGcU3kRyttv,Train,"Hey, Soul Sister",Columbia,155,-1,1,1430194,2024-05-02,2024-05,"['Rock', 'Pop']"
184,spotify:track:1DiVt4mPAMzbv2N2Yywxs1,Dua Lipa,Falling Forever,Urban,184,-1,1,1382422,2024-05-03,2024-05,"['Electronic', 'Pop']"
155,spotify:track:6bAkr9wkQyPM4IDrP4tuwR,Dua Lipa,Whatcha Doing,Urban,155,-1,1,1469117,2024-05-03,2024-05,"['Electronic', 'Pop']"
40,spotify:track:7b6sWLSnbZhSIeqNGrJ4py,Dua Lipa,These Walls,Urban,40,-1,1,2772615,2024-05-03,2024-05,['Pop']
91,spotify:track:1YrY0vjHWp672gt0crtj5A,Dua Lipa,End Of An Era,Urban,91,-1,1,1791147,2024-05-03,2024-05,"['R&B/Soul', 'Pop']"
169,spotify:track:0croxrAHihVLdCAG2OooQg,Zé Vaqueiro,Maravilhosa - Ao Vivo,Sony Music Entertainment,169,-1,1,1358680,2024-05-04,2024-05,['Latin Music']
13,spotify:track:1wFFFzJ5EsKbBWZriAcubN,Drake,Family Matters,OVO/Republic,13,-1,1,4225121,2024-05-04,2024-05,['Hip Hop']
2,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",2,-1,1,7801603,2024-05-05,2024-05,['Hip Hop']
19,spotify:track:4S8PxReB1UiDR2F5x1lyIR,Kendrick Lamar,meet the grahams,Kendrick Lamar under exclusive license to Interscope Records,19,-1,1,3322210,2024-05-05,2024-05,['Hip Hop']
155,spotify:track:5NEqpPrKdN5kkn66GPO5z1,Bayhan,Tiryakinim,Bayhan Gürhan,155,-1,1,1289066,2024-05-05,2024-05,['Pop']
